GPCR,STANDARD_VALUE,smiles
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)CCCC6,-0.978
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C(=O)N)C(F)(F)F,-3.686
P47900,CCC1=CC=CC=C1N2C(=CC(=N2)C)OC3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C(F)(F)F,-1.778
P47900,C1CN(CC2=C1C(=CC=C2)OC3=C(C=CC=N3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)CC5=CC=CC=C5O,-2.415
P47900,CC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=C(C=CC(=C3)F)NC(=O)NC4=NC5=C(S4)C=C(C=C5)F)C,-1.114
P47900,CCC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)C(F)(F)F,-4
P47900,CC1CN(C2=CC=CC=C2C1NC3=CC=CC=C3)C(=O)C4=CC=C(C=C4)OC,-4
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NN=C(S3)C4=CC=C(C=C4)CN(C)C,-2.398
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C=CC=C3O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)N=C(C=C6)Cl,-0.724
P47900,C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=O)NC3=C(C=CC(=C3)C(=O)NC4=C5C(=CC(=CC5=C(C=C4)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])F)C(=O)NC6=C(C=CC(=C6)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])F,-6.26
P47900,CC(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=CC=C(C=C3)C(C)(C)C,-0.845
P47900,C1=CC(=C(C=C1NC(=O)NC2=CC(=CC(=C2)Cl)Cl)Cl)Cl,-3.69
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=C(C=C6)Cl,-1.114
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC(=CC=C6)F,-1.362
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=C(C=C(C=C3)N4CCOCC4)F,-1.398
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC(=O)NC5=NC(=NS5)OC,-0.833
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)C4=CC=C(C=C4)Cl)C5=CC=CC=C5NC(=O)NC6=CSC(=N6)C(F)(F)F,-1.188
P47900,CC(=C)C1=CC=C(C=C1)C2=C(C=C(C3=C2C(CN3C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)(C)C)O)F,-1.47
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC=C(C=C4)C#N)C(F)(F)F,-1.114
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(CP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OCC4C(C(C(O4)N5C=NC6=C5N=C(N=C6N)SC)O)O)[O-])O)O,-2.623
P47900,CNC1=NC(=NC2=C1N=CN2CC(COP(=O)(O)O)COP(=O)(O)O)Cl,-1.5
P47900,CC(C)CN1CCC2(CC1)CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-3.046
P47900,CC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C(C)(C)C)C,-0.914
P47900,CC(C)(C)CN1CCC2(CC1)CCN(C3=CC=CC=C23)C4=CC=CC=C4NC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-2.413
P47900,CC1=NN(C(=C1)OC2=CC=CC=C2NC(=O)NC3=CC=C(C=C3)OC(F)(F)F)C4=CC=CC=C4F,-2.398
P47900,CC1=NN(C(=C1)OC2=CC=CC=C2NC(=O)NC3=CC=C(C=C3)OC(F)(F)F)C4=CC=CC=C4Cl,-1.954
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C4CC4(C(C3O)O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O,-1.125
P47900,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)O)O,-3.4
P47900,CC1=NC(=CS1)NC(=O)NC2=CC=CC=C2N3CC4(CCN(CC4)CC(C)(C)C)C5=C(C=CC(=C53)O)C(F)(F)F,-0.69
P47900,CCOC(=O)C1=C(N=C(S1)NC2=CC=CC=C2N3CC4(CCN(CC4)CC(C)(C)C)C5=C(C=CC(=C53)O)Cl)C(F)(F)F,-1.279
P47900,C1C2C1(C(C(C2N3C=NC4=C3N=C(N=C4N)Cl)O)O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O,-0.699
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C4CC4(C(C3O)O)COP(=O)(O)O,-2.771
P47900,CC1(CN(C2=C(C=CC(=C21)Br)O)C3=CC=CC=C3NC(=O)NC4=NC5=C(S4)C=C(C=C5)F)C,-1.033
P47900,C1=NC2=C(N1C3C(C(C(O3)COP(=S)([O-])OP(=O)(C(P(=O)([O-])OP(=O)(OCC4C(C(C(O4)N5C=NC6=C5N=C(N=C6N)Cl)O)O)[S-])Cl)[O-])O)O)N=C(N=C2N)Cl.[Na+].[Na+].[Na+].[Na+],-3.867
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C=CN=C3)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-1.07
P47900,CC(C)(C)CN1CCCC2(C1)CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-1.111
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=CC=N6,-0.833
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C4(C3C4)COP(=O)(O)O)OP(=O)(O)O)I,0.4
P47900,CCC1(CN(C2=C(C=CC(=C21)Cl)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C(F)(F)F)CC,-1.1
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)F)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)N=C(C=C6)Cl,-0.934
P47900,CC1(CN(C2=C(C=CC(=C21)Cl)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)CC(F)(F)F,-3.162
P47900,CC1=NN(C(=C1)OC2=C(C=CC=N2)NC(=O)NC3=CC=C(C=C3)OC(F)(F)F)C4=CC=CC=C4Cl,-2.146
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,-1.531
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NC(=CS5)C6=CC=CC=C6,-1.568
P47900,CC(C)CN1CCCC1C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3N4CC5(CCN(CC5)CC(C)(C)C)C6=C(C=CC(=C64)O)Cl,-1.017
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CC(=C(C=C3)F)Cl)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C,-1.332
P47900,CC(C)C1=NC(=CO1)C2=C(C=C(C3=C2C(CN3C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)(C)C)O)F,-0.875
P47900,CCC1=CC=CC=C1N2C(=CC(=N2)C)OC3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-1.699
P47900,CCC1C(C(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)[N+](=O)[O-])NC4=CC=CC=C4)C,-3.021
P47900,CC(C)C1=CC=CC=C1C2=CC3=C(O2)C(=CC=C3)NC(=O)NC4=CC=C(C=C4)C(C)(C)C,-2.903
P47900,CC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=CC=CC=C3NC(=O)NC4=NC5=C(S4)CN(CC5)CC6CC6)C,-1.017
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC(=CC=C6)C(F)(F)F,-1.38
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C(O3)COP(=O)(O)O)OP(=O)(O)O)SCC=C,-2.677
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CC=C(C=C3)C(F)(F)F)C4=CC=CC=C4NC(=O)NC5=CSC(=N5)Cl)C,-1.053
P47900,C1=CC(=CC(=C1)OC2=C(C=CC=N2)NC(=O)NC3=CC=C(C=C3)F)C(F)(F)F,-2.161
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CN4C=CC(=CC4=N3)Cl)C5=CC=CC=C5NC(=O)NC6=CC=C(C=C6)OC(F)(F)F)C,-1.225
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C#N)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=C(C=C6)C(C)(C)C,-0.987
P47900,CC1=C(C=C(C=C1)NC(=O)NC2=CC=CC=C2N3CC4(CCN(CC4)CC(C)(C)C)C5=C(C=CC(=C53)O)Cl)F,-0.806
P47900,CC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=C(C=CC(=C3)F)NC(=O)NC4=C(C=C(C=C4)F)F)C,-0.756
P47900,CCC1C(C(C2=CC=CC=C2N1C(=O)NC3=CC=C(C=C3)Cl)NC4=CC=CC=C4)C,-3.061
P47900,CNC1=NC(=NC2=C1N=CN2CC(CP(=O)(O)O)CP(=O)(O)O)I,-2.898
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC(=O)NC5=CSC(=N5)C(F)(F)F,-0.69
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C(O3)COP(=O)(O)O)OP(=O)(O)O)Cl,-2.314
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(CP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OCC4C(C(C(O4)N5C=NC6=C5N=C(N=C6N)SC)O)O)[O-])O)O.[Na+].[Na+].[Na+].[Na+],-2.623
P47900,C1CCC2(CC1)CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-0.771
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CN=C(C=C3)C(F)(F)F)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C,-0.94
P47900,CCCCCSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=S)([O-])OP(=O)(C(P(=O)([O-])OP(=O)(OCC4C(C(C(O4)N5C=NC6=C5N=C(N=C6N)SCCCCC)O)O)[S-])Cl)[O-])O)O.[Na+].[Na+].[Na+].[Na+],-3.624
P47900,CCC1(CN(C2=C1C=CC(=C2O)F)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)CC,-1.14
P47900,CC(C)CCN1CCC(CC1)COC2=CC(=C(C=C2)NC(=O)NC3=C(N=CC=C3)OC4=CC=CC=C4C(C)(C)C)F,-2.083
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C=NC=C3)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-2.683
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)Cl)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=C(C=C6)OC(F)(F)F,-1.362
P47900,C1C(COC(C1OP(=O)(O)O)COP(=O)(O)O)N2C=NC3=C2N=CN=C3N,-3.476
P47900,CC1(CN(C2=C(C=CC(=C21)C3=CN=C(C=C3)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C,-0.898
P47900,CC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=C(C=C(C=C3)F)NC(=O)NC4=NC5=C(S4)C=C(C=C5)F)C,-1.318
P47900,CC(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)Cl,-0.892
P47900,CC(C)(C)CN1CCC(CC1)NC(=O)NC2=CC=CC=C2N3CC4(CCN(CC4)CC(C)(C)C)C5=C(C=CC(=C53)O)C(F)(F)F,-1.17
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC(=CC=C4)OCC(C)(C)CN(C)C)C(F)(F)F,-1.079
P47900,CCC1C(C(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)Br)NC4=CC=CC=C4)C,-2.653
P47900,CC(C)C1=NSC(=N1)NC(=O)NC2=CC=CC=C2N3CC4(CCN(CC4)CC(C)(C)C)C5=C(C=CC(=C53)O)Cl,-0.643
P47900,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=S)([O-])OP(=O)(C(P(=O)([O-])OP(=O)(OCC4C(C(C(O4)N5C=NC6=C5N=CN=C6N)O)O)[S-])Cl)[O-])O)O.[Na+].[Na+].[Na+].[Na+],-4.009
P47900,CCC1C(C(C2=CC=CC=C2N1C(=O)C3=CC=C(C=C3)OC(F)(F)F)NC4=CC=CC=C4)C,-2.74
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=CC=C(C=C3)OCC(C)(C)CN(C)C,-2.137
P47900,CC1=C(C=C(C=C1)C(=O)NC2=C3C(=CC(=CC3=C(C=C2)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)NC(=O)C4=CC(=CC=C4)NC(=O)NC5=CC=CC(=C5)C(=O)NC6=C(C=CC(=C6)C(=O)NC7=C8C(=CC(=CC8=C(C=C7)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)C,-3.7
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=C(C=C6)C(C)(C)C,-1.415
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC(=O)NC5=CSC(=N5)Cl,-0.465
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)OC,-1.161
P47900,CCCCCC1=CC=C(C=C1)NC(=O)NC2=CC=CC3=C2OC(=C3)C4=CC=CC=C4C(C)C,-2.146
P47900,CCC1C(C(C2=CC=CC=C2N1C(=O)NC3=CC=C(C=C3)OC)NC4=CC=CC=C4)C,-3.778
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)F)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)N=C(C=C6)OC,-0.58
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)C4=CN=C(C=C4)C(F)(F)F)C5=CC=CC=C5NC(=O)NC6=CC=C(C=C6)OC(F)(F)F,-2.3
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=C(C=CC=N4)NC(=O)NC5=NC6=C(S5)C=C(C=C6)F,-1.412
P47900,CCC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C5CCN(CC5)CC(C)(C)C)CC,-0.799
P47900,C1CNCCC12CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-3.653
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CC=C(C=C3)Cl)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)N=C(C=C6)F)C,-1.334
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=CC=CC=C23)C4=CC=CC=C4NC5=NC(=C(S5)C6=CC=CC=C6)C(F)(F)F,-0.898
P47900,CNC1=NC=NC2=C1N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,-4.279
P47900,CCN(CC)S(=O)(=O)C1=C2C(=C(C=C1)O)N(CC23CCN(CC3)CC(C)(C)C)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)Cl,-1.199
P47900,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(CP(=O)([O-])OP(=O)(CP(=O)([O-])OCC4C(CC(O4)N5C=NC6=C5N=CN=C6N)O)[O-])[O-])O.[Na+].[Na+].[Na+].[Na+],-4.477
P47900,CCCSC1=NC2=C(C(=N1)N)N=CN2C3CC(C(O3)COP(=O)(O)O)OP(=O)(O)O,-3.233
P47900,CCC1=CC=CC=C1N2C(=CC(=N2)C)OC3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C(C)C,-1.301
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)C4=CN=C(C=C4)C(F)(F)F)C5=CC=CC=C5NC(=O)NC6=CSC(=N6)C(F)(F)F,-2.449
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)C(F)(F)F,-0.643
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)N=C(C=C6)Cl,-1.127
P47900,CC1(CN(C2=C(C=CC(=C21)C(F)(F)F)O)C3=CC=CC=C3NC(=O)NC4=NC5=C(S4)C=C(C=C5)Cl)C,-1.373
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC=C(C=C4)OC(F)(F)F)C(F)(F)F,-1.079
P47900,CCC1=CC=CC=C1N2C(=CC(=N2)C)OC3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC5=CC=CC=C5,-2.255
P47900,CC1(CCN(C2=CC=CC=C21)C3=C(C=CC=N3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)C,-3.745
P47900,CCOC(=O)C1(CN(C2=C(C=CC(=C21)Cl)O)C3=CC=CC=C3NC(=O)NC4=NC5=C(S4)N=C(C=C5)Cl)C,-2.484
P47900,CC1(CN(C2=CC=CC=C21)C3=CC=CC=C3NC(=O)NC4=C(N=CC=C4)OC5=CC=CC=C5C(C)(C)C)C,-2.88
P47900,CC1=CC2=C(C=C1)N=C(S2)NC(=O)NC3=CC=CC=C3N4CC5(CCN(CC5)CC(C)(C)C)C6=C(C=CC(=C64)O)C#N,-1.072
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC(=O)NC3=CC=C(C=C3)OC(F)(F)F,-0.778
P47900,CCC1(CN(C2=C(C=CC(=C21)Cl)O)C3=CC=CC=C3NC(=O)NC4=NC5=C(S4)CN(CC5)CC(C)C)CC,-1.124
P47900,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(CP(=O)([O-])OP(=O)(CP(=O)([O-])OCC4C(C(C(O4)N5C=NC6=C5N=CN=C6N)O)O)[O-])[O-])O)O.[Na+].[Na+].[Na+].[Na+],-3.954
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC=CC=C4)C(C)(C)C,-1.491
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C(=CC(=C23)Cl)F)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)F,-0.898
P47900,CC1(CN(C2=C(C=CC(=C21)SC(C)(C)C)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)OC(F)(F)F)C,-1.508
P47900,CC(C)CN1CCC(CC1)COC2=CC=C(C=C2)NC(=O)NC3=C(N=CC=C3)OC4=CC=CC=C4C(C)(C)C,-1.94
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=CC=C(C=C3)Cl)C4=CC=CC=C4NC(=O)NC5=CSC(=N5)Cl)C,-1.176
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)C4=CC=C(C=C4)F)C5=CC=CC=C5NC(=O)NC6=CC=C(C=C6)OC(F)(F)F,-1.352
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C(=CC(=C23)Cl)F)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)Cl,-1.107
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C4(C3C4)COP(=O)(O)O)OP(=O)(O)O)Cl,-1.435
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=C(C=C3O)F)Cl)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)C=C(C=C6)Cl,-1.364
P47900,C1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)OP(=O)(O)O,-3.78
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(=O)OC)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=C(C=C6)C(C)(C)C,-0.903
P47900,CCC1(CN(C2=C(C=CC(=C21)F)O)C3=CC=CC=C3NC(=O)NC4=NC(=NS4)SCC)CC,-0.881
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=C(C=CC=N4)NC(=O)NC5=NC6=C(S5)N=C(C=C6)Cl,-0.857
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C4(C3C4)CO)OP(=O)(O)O)I,-3.19
P47900,CC(C)(C)CN1CCC2(C1)CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-3.966
P47900,CCSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=S)([O-])OP(=O)(C(P(=O)([O-])OP(=O)(OCC4C(C(C(O4)N5C=NC6=C5N=C(N=C6N)SCC)O)O)[S-])Cl)[O-])O)O.[Na+].[Na+].[Na+].[Na+],-3.982
P47900,CCC1(CN(C2=C1C=CC(=C2O)F)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C5CCN(CC5)CC(C)(C)C)CC,-0.94
P47900,CC1=C(C=CC(=C1)C2=C(C=C(C3=C2C(CN3C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)(C)C)O)F)F,-1.057
P47900,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,-3.638
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C2C(=CC(=C3O)F)C4=CC=C(C=C4)Cl)C5=CC=CC=C5NC(=O)NC6=CC=C(C=C6)OC(F)(F)F,-1.305
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=CC=C6Cl,-1.447
P47900,CCC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Br,-3
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=S)(O)O)O)O,-1.568
P47900,CC1(CN(C2=C(C=CC(=C21)Br)O)C3=CC=CC=C3NC(=O)NC4=CSC(=N4)Cl)C,-1.387
P47900,C1CN(CCC12CN(C3=CC=CC=C23)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)CC6=CC=CC=C6,-3.519
P47900,CC(C)N1CCC2(CC1)CN(C3=CC=CC=C23)C4=C(C=CC=N4)NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-3.724
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC=C(S3)C4=CC=CC=C4,-1.176
P47900,CSC1=NC2=C(C(=N1)N)N=CN2C3C4CC4(C(C3O)O)COP(=O)(O)O,-2.771
P47900,CNC1=NC(=NC2=C1N=CN2C3CC(C4(C3C4)COP(=O)(O)O)OP(=O)(O)O)F,-2.302
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)Cl)O)C4=CC=CC=C4NC(=O)NC5=NC6=C(S5)CCC6,-0.792
P47900,CC1=NOC(=N1)C2=C(N=C(S2)NC3=C(N=CC=C3)OC4=CC=CC=C4C(C)(C)C)C(F)(F)F,-0.778
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=C(C=C(C=C5)F)F,-0.505
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C(=CC(=C23)Cl)F)O)C4=CC=CC=C4NC5=NN=C(S5)C6=CC=C(C=C6)OC(F)(F)F,-1.839
P47900,C1=CC(=CC(=C1)OC2=C(C=CC=N2)NC(=O)NC3=CC(=C(C=C3)Cl)Cl)C(F)(F)F,-1.924
P47900,CC(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F,-1.025
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC(=C(S3)C4=CC(=CC=C4)O)C(F)(F)F,-2.29
P47900,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=S)(O)O)O)O,-3.104
P47900,CNC1=NC(=NC2=C1N=CN2CCC(COP(=O)(O)O)COP(=O)(O)O)Cl,-2.924
P47900,CC(C)(C)CN1CCC2(CC1)CN(C3=C(C=CC(=C23)C(F)(F)F)O)C4=CC=CC=C4NC(=O)NC5CCC(CC5)C(C)(C)C,-0.982
P47900,CC(C)(C)C1=CC=CC=C1C2=CC3=C(O2)C(=CC=C3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-3.342
P47900,C1C2C1(C(C(C2N3C=NC4=C3N=CN=C4N)O)O)COP(=O)(O)OP(=O)(CP(=O)(O)O)O,-2.199
P47900,CC(C)C1=CC=CC=C1C2=CC3=C(O2)C(=CC=C3)NC(=O)NC4=CC=C(C=C4)OC(F)(F)F,-3.362
P47900,CC1(CN(C2=C1C(=C(C=C2O)F)C3=COC(=N3)C(C)(C)C)C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)C,-1.666
P47900,CCC1(CN(C2=C(C=CC(=C21)F)O)C3=CC=CC=C3NC(=O)NC4=CC=C(C=C4)C(C)(C)C)CC,-0.708
P47900,CC1=C(N=CC(=C1)C2=C(C=C(C3=C2C(CN3C4=CC=CC=C4NC(=O)NC5=CC=C(C=C5)OC(F)(F)F)(C)C)O)F)F,-0.944
P47900,CC(C)(C)C1=CC=CC=C1OC2=C(C=CC=N2)NC3=NC=C(O3)C4=CC=CC=C4,-1.771
